t,time,next_erupt_time,wait_time_minutes
2008-09-12 0:54,2008-09-12T00:54:00Z,2008-09-11T23:18:00Z,96
2008-09-12 2:24,2008-09-12T02:24:00Z,2008-09-12T00:54:00Z,90
2008-09-12 4:00,2008-09-12T04:00:00Z,2008-09-12T02:24:00Z,96
2008-09-12 5:36,2008-09-12T05:36:00Z,2008-09-12T04:00:00Z,96
2008-09-12 7:00,2008-09-12T07:00:00Z,2008-09-12T05:36:00Z,84
2008-09-12 8:42,2008-09-12T08:42:00Z,2008-09-12T07:00:00Z,102
2008-09-12 10:06,2008-09-12T10:06:00Z,2008-09-12T08:42:00Z,84
2008-09-12 11:36,2008-09-12T11:36:00Z,2008-09-12T10:06:00Z,90
2008-09-12 13:12,2008-09-12T13:12:00Z,2008-09-12T11:36:00Z,96
2008-09-12 14:36,2008-09-12T14:36:00Z,2008-09-12T13:12:00Z,84
2008-09-12 16:06,2008-09-12T16:06:00Z,2008-09-12T14:36:00Z,90
2008-09-12 17:36,2008-09-12T17:36:00Z,2008-09-12T16:06:00Z,90
2008-09-12 19:12,2008-09-12T19:12:00Z,2008-09-12T17:36:00Z,96
2008-09-12 20:48,2008-09-12T20:48:00Z,2008-09-12T19:12:00Z,96
2008-09-12 22:24,2008-09-12T22:24:00Z,2008-09-12T20:48:00Z,96
2008-09-12 23:54,2008-09-12T23:54:00Z,2008-09-12T22:24:00Z,90
2008-09-13 1:24,2008-09-13T01:24:00Z,2008-09-12T23:54:00Z,90
2008-09-13 3:06,2008-09-13T03:06:00Z,2008-09-13T01:24:00Z,102
2008-09-13 4:42,2008-09-13T04:42:00Z,2008-09-13T03:06:00Z,96
2008-09-13 6:12,2008-09-13T06:12:00Z,2008-09-13T04:42:00Z,90
2008-09-13 7:36,2008-09-13T07:36:00Z,2008-09-13T06:12:00Z,84
2008-09-13 9:12,2008-09-13T09:12:00Z,2008-09-13T07:36:00Z,96
2008-09-13 10:36,2008-09-13T10:36:00Z,2008-09-13T09:12:00Z,84
2008-09-13 12:18,2008-09-13T12:18:00Z,2008-09-13T10:36:00Z,102
2008-09-13 14:00,2008-09-13T14:00:00Z,2008-09-13T12:18:00Z,102
2008-09-13 15:30,2008-09-13T15:30:00Z,2008-09-13T14:00:00Z,90
2008-09-13 17:06,2008-09-13T17:06:00Z,2008-09-13T15:30:00Z,96
2008-09-13 18:36,2008-09-13T18:36:00Z,2008-09-13T17:06:00Z,90
2008-09-13 20:06,2008-09-13T20:06:00Z,2008-09-13T18:36:00Z,90
2008-09-13 21:42,2008-09-13T21:42:00Z,2008-09-13T20:06:00Z,96
2008-09-13 23:12,2008-09-13T23:12:00Z,2008-09-13T21:42:00Z,90
2008-09-14 0:36,2008-09-14T00:36:00Z,2008-09-13T23:12:00Z,84
2008-09-14 2:12,2008-09-14T02:12:00Z,2008-09-14T00:36:00Z,96
2008-09-14 3:48,2008-09-14T03:48:00Z,2008-09-14T02:12:00Z,96
2008-09-14 5:18,2008-09-14T05:18:00Z,2008-09-14T03:48:00Z,90
2008-09-14 6:48,2008-09-14T06:48:00Z,2008-09-14T05:18:00Z,90
2008-09-14 8:18,2008-09-14T08:18:00Z,2008-09-14T06:48:00Z,90
2008-09-14 9:54,2008-09-14T09:54:00Z,2008-09-14T08:18:00Z,96
2008-09-14 11:18,2008-09-14T11:18:00Z,2008-09-14T09:54:00Z,84
2008-09-14 12:54,2008-09-14T12:54:00Z,2008-09-14T11:18:00Z,96
2008-09-14 13:54,2008-09-14T13:54:00Z,2008-09-14T12:54:00Z,60
2008-09-14 15:30,2008-09-14T15:30:00Z,2008-09-14T13:54:00Z,96
2008-09-14 17:00,2008-09-14T17:00:00Z,2008-09-14T15:30:00Z,90
2008-09-14 18:42,2008-09-14T18:42:00Z,2008-09-14T17:00:00Z,102
2008-09-14 20:18,2008-09-14T20:18:00Z,2008-09-14T18:42:00Z,96
2008-09-14 21:48,2008-09-14T21:48:00Z,2008-09-14T20:18:00Z,90
2008-09-14 23:12,2008-09-14T23:12:00Z,2008-09-14T21:48:00Z,84
2008-09-15 0:54,2008-09-15T00:54:00Z,2008-09-14T23:12:00Z,102
2008-09-15 2:18,2008-09-15T02:18:00Z,2008-09-15T00:54:00Z,84
2008-09-15 3:54,2008-09-15T03:54:00Z,2008-09-15T02:18:00Z,96
2008-09-15 5:30,2008-09-15T05:30:00Z,2008-09-15T03:54:00Z,96
2008-09-15 7:06,2008-09-15T07:06:00Z,2008-09-15T05:30:00Z,96
2008-09-15 8:42,2008-09-15T08:42:00Z,2008-09-15T07:06:00Z,96
2008-09-15 10:06,2008-09-15T10:06:00Z,2008-09-15T08:42:00Z,84
2008-09-15 11:30,2008-09-15T11:30:00Z,2008-09-15T10:06:00Z,84
2008-09-15 13:00,2008-09-15T13:00:00Z,2008-09-15T11:30:00Z,90
2008-09-15 14:24,2008-09-15T14:24:00Z,2008-09-15T13:00:00Z,84
2008-09-15 15:54,2008-09-15T15:54:00Z,2008-09-15T14:24:00Z,90
2008-09-15 17:24,2008-09-15T17:24:00Z,2008-09-15T15:54:00Z,90
2008-09-15 19:00,2008-09-15T19:00:00Z,2008-09-15T17:24:00Z,96
2008-09-15 20:36,2008-09-15T20:36:00Z,2008-09-15T19:00:00Z,96
2008-09-15 22:12,2008-09-15T22:12:00Z,2008-09-15T20:36:00Z,96
2008-09-15 23:42,2008-09-15T23:42:00Z,2008-09-15T22:12:00Z,90
2008-09-16 1:18,2008-09-16T01:18:00Z,2008-09-15T23:42:00Z,96
2008-09-16 2:48,2008-09-16T02:48:00Z,2008-09-16T01:18:00Z,90
2008-09-16 4:24,2008-09-16T04:24:00Z,2008-09-16T02:48:00Z,96
2008-09-16 5:48,2008-09-16T05:48:00Z,2008-09-16T04:24:00Z,84
2008-09-16 7:24,2008-09-16T07:24:00Z,2008-09-16T05:48:00Z,96
2008-09-16 9:00,2008-09-16T09:00:00Z,2008-09-16T07:24:00Z,96
2008-09-16 10:36,2008-09-16T10:36:00Z,2008-09-16T09:00:00Z,96
2008-09-16 12:06,2008-09-16T12:06:00Z,2008-09-16T10:36:00Z,90
2008-09-16 13:36,2008-09-16T13:36:00Z,2008-09-16T12:06:00Z,90
2008-09-16 15:12,2008-09-16T15:12:00Z,2008-09-16T13:36:00Z,96
2008-09-16 16:42,2008-09-16T16:42:00Z,2008-09-16T15:12:00Z,90
2008-09-16 17:48,2008-09-16T17:48:00Z,2008-09-16T16:42:00Z,66
2008-09-16 19:30,2008-09-16T19:30:00Z,2008-09-16T17:48:00Z,102
2008-09-16 21:00,2008-09-16T21:00:00Z,2008-09-16T19:30:00Z,90
2008-09-16 22:24,2008-09-16T22:24:00Z,2008-09-16T21:00:00Z,84
2008-09-16 23:54,2008-09-16T23:54:00Z,2008-09-16T22:24:00Z,90
2008-09-17 1:36,2008-09-17T01:36:00Z,2008-09-16T23:54:00Z,102
2008-09-17 3:06,2008-09-17T03:06:00Z,2008-09-17T01:36:00Z,90
2008-09-17 4:42,2008-09-17T04:42:00Z,2008-09-17T03:06:00Z,96
2008-09-17 6:18,2008-09-17T06:18:00Z,2008-09-17T04:42:00Z,96
2008-09-17 7:48,2008-09-17T07:48:00Z,2008-09-17T06:18:00Z,90
2008-09-17 9:24,2008-09-17T09:24:00Z,2008-09-17T07:48:00Z,96
2008-09-17 10:48,2008-09-17T10:48:00Z,2008-09-17T09:24:00Z,84
2008-09-17 12:24,2008-09-17T12:24:00Z,2008-09-17T10:48:00Z,96
2008-09-17 14:06,2008-09-17T14:06:00Z,2008-09-17T12:24:00Z,102
2008-09-17 15:36,2008-09-17T15:36:00Z,2008-09-17T14:06:00Z,90
2008-09-17 16:54,2008-09-17T16:54:00Z,2008-09-17T15:36:00Z,78
2008-09-17 18:42,2008-09-17T18:42:00Z,2008-09-17T16:54:00Z,108
2008-09-17 20:00,2008-09-17T20:00:00Z,2008-09-17T18:42:00Z,78
2008-09-17 21:36,2008-09-17T21:36:00Z,2008-09-17T20:00:00Z,96
2008-09-17 23:12,2008-09-17T23:12:00Z,2008-09-17T21:36:00Z,96
2008-09-18 0:48,2008-09-18T00:48:00Z,2008-09-17T23:12:00Z,96
2008-09-18 2:12,2008-09-18T02:12:00Z,2008-09-18T00:48:00Z,84
2008-09-18 3:48,2008-09-18T03:48:00Z,2008-09-18T02:12:00Z,96
2008-09-18 5:24,2008-09-18T05:24:00Z,2008-09-18T03:48:00Z,96
2008-09-18 7:00,2008-09-18T07:00:00Z,2008-09-18T05:24:00Z,96
2008-09-18 8:30,2008-09-18T08:30:00Z,2008-09-18T07:00:00Z,90
2008-09-18 9:54,2008-09-18T09:54:00Z,2008-09-18T08:30:00Z,84
2008-09-18 11:30,2008-09-18T11:30:00Z,2008-09-18T09:54:00Z,96
2008-09-18 13:06,2008-09-18T13:06:00Z,2008-09-18T11:30:00Z,96
2008-09-18 14:36,2008-09-18T14:36:00Z,2008-09-18T13:06:00Z,90
2008-09-18 16:06,2008-09-18T16:06:00Z,2008-09-18T14:36:00Z,90
2008-09-18 17:30,2008-09-18T17:30:00Z,2008-09-18T16:06:00Z,84
2008-09-18 19:06,2008-09-18T19:06:00Z,2008-09-18T17:30:00Z,96
2008-09-18 20:30,2008-09-18T20:30:00Z,2008-09-18T19:06:00Z,84
2008-09-18 21:30,2008-09-18T21:30:00Z,2008-09-18T20:30:00Z,60
2008-09-18 23:12,2008-09-18T23:12:00Z,2008-09-18T21:30:00Z,102
2008-09-19 0:54,2008-09-19T00:54:00Z,2008-09-18T23:12:00Z,102
2008-09-19 2:12,2008-09-19T02:12:00Z,2008-09-19T00:54:00Z,78
2008-09-19 3:48,2008-09-19T03:48:00Z,2008-09-19T02:12:00Z,96
2008-09-19 5:18,2008-09-19T05:18:00Z,2008-09-19T03:48:00Z,90
2008-09-19 6:48,2008-09-19T06:48:00Z,2008-09-19T05:18:00Z,90
2008-09-19 8:18,2008-09-19T08:18:00Z,2008-09-19T06:48:00Z,90
2008-09-19 9:42,2008-09-19T09:42:00Z,2008-09-19T08:18:00Z,84
2008-09-19 11:12,2008-09-19T11:12:00Z,2008-09-19T09:42:00Z,90
2008-09-19 13:00,2008-09-19T13:00:00Z,2008-09-19T11:12:00Z,108
2008-09-19 14:30,2008-09-19T14:30:00Z,2008-09-19T13:00:00Z,90
2008-09-19 16:00,2008-09-19T16:00:00Z,2008-09-19T14:30:00Z,90
2008-09-19 17:30,2008-09-19T17:30:00Z,2008-09-19T16:00:00Z,90
2008-09-19 18:54,2008-09-19T18:54:00Z,2008-09-19T17:30:00Z,84
2008-09-19 20:30,2008-09-19T20:30:00Z,2008-09-19T18:54:00Z,96
2008-09-19 21:54,2008-09-19T21:54:00Z,2008-09-19T20:30:00Z,84
2008-09-19 23:30,2008-09-19T23:30:00Z,2008-09-19T21:54:00Z,96
2008-09-20 1:00,2008-09-20T01:00:00Z,2008-09-19T23:30:00Z,90
2008-09-20 2:24,2008-09-20T02:24:00Z,2008-09-20T01:00:00Z,84
2008-09-20 4:06,2008-09-20T04:06:00Z,2008-09-20T02:24:00Z,102
2008-09-20 5:42,2008-09-20T05:42:00Z,2008-09-20T04:06:00Z,96
2008-09-20 7:12,2008-09-20T07:12:00Z,2008-09-20T05:42:00Z,90
2008-09-20 8:30,2008-09-20T08:30:00Z,2008-09-20T07:12:00Z,78
2008-09-20 10:06,2008-09-20T10:06:00Z,2008-09-20T08:30:00Z,96
2008-09-20 11:36,2008-09-20T11:36:00Z,2008-09-20T10:06:00Z,90
2008-09-20 13:06,2008-09-20T13:06:00Z,2008-09-20T11:36:00Z,90
2008-09-20 14:48,2008-09-20T14:48:00Z,2008-09-20T13:06:00Z,102
2008-09-20 16:12,2008-09-20T16:12:00Z,2008-09-20T14:48:00Z,84
2008-09-20 17:48,2008-09-20T17:48:00Z,2008-09-20T16:12:00Z,96
2008-09-20 19:12,2008-09-20T19:12:00Z,2008-09-20T17:48:00Z,84
2008-09-20 20:42,2008-09-20T20:42:00Z,2008-09-20T19:12:00Z,90
2008-09-20 22:06,2008-09-20T22:06:00Z,2008-09-20T20:42:00Z,84
2008-09-20 23:48,2008-09-20T23:48:00Z,2008-09-20T22:06:00Z,102
2008-09-21 1:18,2008-09-21T01:18:00Z,2008-09-20T23:48:00Z,90
2008-09-21 2:42,2008-09-21T02:42:00Z,2008-09-21T01:18:00Z,84
2008-09-21 4:18,2008-09-21T04:18:00Z,2008-09-21T02:42:00Z,96
2008-09-21 5:48,2008-09-21T05:48:00Z,2008-09-21T04:18:00Z,90
2008-09-21 7:06,2008-09-21T07:06:00Z,2008-09-21T05:48:00Z,78
2008-09-21 8:36,2008-09-21T08:36:00Z,2008-09-21T07:06:00Z,90
2008-09-21 10:06,2008-09-21T10:06:00Z,2008-09-21T08:36:00Z,90
2008-09-21 11:30,2008-09-21T11:30:00Z,2008-09-21T10:06:00Z,84
2008-09-21 13:12,2008-09-21T13:12:00Z,2008-09-21T11:30:00Z,102
2008-09-21 14:42,2008-09-21T14:42:00Z,2008-09-21T13:12:00Z,90
2008-09-21 16:18,2008-09-21T16:18:00Z,2008-09-21T14:42:00Z,96
2008-09-21 17:48,2008-09-21T17:48:00Z,2008-09-21T16:18:00Z,90
2008-09-21 19:24,2008-09-21T19:24:00Z,2008-09-21T17:48:00Z,96
2008-09-21 21:00,2008-09-21T21:00:00Z,2008-09-21T19:24:00Z,96
2008-09-21 22:42,2008-09-21T22:42:00Z,2008-09-21T21:00:00Z,102
2008-09-22 0:18,2008-09-22T00:18:00Z,2008-09-21T22:42:00Z,96
2008-09-22 1:54,2008-09-22T01:54:00Z,2008-09-22T00:18:00Z,96
2008-09-22 3:24,2008-09-22T03:24:00Z,2008-09-22T01:54:00Z,90
2008-09-22 4:54,2008-09-22T04:54:00Z,2008-09-22T03:24:00Z,90
2008-09-22 6:30,2008-09-22T06:30:00Z,2008-09-22T04:54:00Z,96
2008-09-22 8:06,2008-09-22T08:06:00Z,2008-09-22T06:30:00Z,96
2008-09-22 9:36,2008-09-22T09:36:00Z,2008-09-22T08:06:00Z,90
2008-09-22 11:00,2008-09-22T11:00:00Z,2008-09-22T09:36:00Z,84
2008-09-22 12:12,2008-09-22T12:12:00Z,2008-09-22T11:00:00Z,72
2008-09-22 13:54,2008-09-22T13:54:00Z,2008-09-22T12:12:00Z,102
2008-09-22 15:24,2008-09-22T15:24:00Z,2008-09-22T13:54:00Z,90
2008-09-22 16:54,2008-09-22T16:54:00Z,2008-09-22T15:24:00Z,90
2008-09-22 18:24,2008-09-22T18:24:00Z,2008-09-22T16:54:00Z,90
2008-09-22 19:54,2008-09-22T19:54:00Z,2008-09-22T18:24:00Z,90
2008-09-22 21:24,2008-09-22T21:24:00Z,2008-09-22T19:54:00Z,90
2008-09-22 22:54,2008-09-22T22:54:00Z,2008-09-22T21:24:00Z,90
2008-09-23 0:36,2008-09-23T00:36:00Z,2008-09-22T22:54:00Z,102
2008-09-23 2:12,2008-09-23T02:12:00Z,2008-09-23T00:36:00Z,96
2008-09-23 3:48,2008-09-23T03:48:00Z,2008-09-23T02:12:00Z,96
2008-09-23 5:24,2008-09-23T05:24:00Z,2008-09-23T03:48:00Z,96
2008-09-23 7:00,2008-09-23T07:00:00Z,2008-09-23T05:24:00Z,96
2008-09-23 8:00,2008-09-23T08:00:00Z,2008-09-23T07:00:00Z,60
2008-09-23 9:42,2008-09-23T09:42:00Z,2008-09-23T08:00:00Z,102
2008-09-23 11:18,2008-09-23T11:18:00Z,2008-09-23T09:42:00Z,96
2008-09-23 12:48,2008-09-23T12:48:00Z,2008-09-23T11:18:00Z,90
2008-09-23 14:24,2008-09-23T14:24:00Z,2008-09-23T12:48:00Z,96
2008-09-23 15:54,2008-09-23T15:54:00Z,2008-09-23T14:24:00Z,90
2008-09-23 17:30,2008-09-23T17:30:00Z,2008-09-23T15:54:00Z,96
2008-09-23 19:06,2008-09-23T19:06:00Z,2008-09-23T17:30:00Z,96
2008-09-23 20:30,2008-09-23T20:30:00Z,2008-09-23T19:06:00Z,84
2008-09-23 22:06,2008-09-23T22:06:00Z,2008-09-23T20:30:00Z,96
2008-09-23 23:42,2008-09-23T23:42:00Z,2008-09-23T22:06:00Z,96
2008-09-24 1:12,2008-09-24T01:12:00Z,2008-09-23T23:42:00Z,90
2008-09-24 2:06,2008-09-24T02:06:00Z,2008-09-24T01:12:00Z,54
2008-09-24 3:48,2008-09-24T03:48:00Z,2008-09-24T02:06:00Z,102
2008-09-24 5:12,2008-09-24T05:12:00Z,2008-09-24T03:48:00Z,84
2008-09-24 6:42,2008-09-24T06:42:00Z,2008-09-24T05:12:00Z,90
2008-09-24 8:24,2008-09-24T08:24:00Z,2008-09-24T06:42:00Z,102
2008-09-24 9:54,2008-09-24T09:54:00Z,2008-09-24T08:24:00Z,90
2008-09-24 11:18,2008-09-24T11:18:00Z,2008-09-24T09:54:00Z,84
2008-09-24 12:54,2008-09-24T12:54:00Z,2008-09-24T11:18:00Z,96
2008-09-24 14:36,2008-09-24T14:36:00Z,2008-09-24T12:54:00Z,102
2008-09-24 16:06,2008-09-24T16:06:00Z,2008-09-24T14:36:00Z,90
2008-09-24 17:30,2008-09-24T17:30:00Z,2008-09-24T16:06:00Z,84
2008-09-24 19:00,2008-09-24T19:00:00Z,2008-09-24T17:30:00Z,90
2008-09-24 20:24,2008-09-24T20:24:00Z,2008-09-24T19:00:00Z,84
2008-09-24 21:48,2008-09-24T21:48:00Z,2008-09-24T20:24:00Z,84
2008-09-24 23:24,2008-09-24T23:24:00Z,2008-09-24T21:48:00Z,96
2008-09-25 0:54,2008-09-25T00:54:00Z,2008-09-24T23:24:00Z,90
2008-09-25 2:24,2008-09-25T02:24:00Z,2008-09-25T00:54:00Z,90
2008-09-25 3:48,2008-09-25T03:48:00Z,2008-09-25T02:24:00Z,84
2008-09-25 5:18,2008-09-25T05:18:00Z,2008-09-25T03:48:00Z,90
2008-09-25 6:54,2008-09-25T06:54:00Z,2008-09-25T05:18:00Z,96
2008-09-25 8:12,2008-09-25T08:12:00Z,2008-09-25T06:54:00Z,78
2008-09-25 9:48,2008-09-25T09:48:00Z,2008-09-25T08:12:00Z,96
2008-09-25 11:24,2008-09-25T11:24:00Z,2008-09-25T09:48:00Z,96
2008-09-25 12:48,2008-09-25T12:48:00Z,2008-09-25T11:24:00Z,84
2008-09-25 14:24,2008-09-25T14:24:00Z,2008-09-25T12:48:00Z,96
2008-09-25 15:42,2008-09-25T15:42:00Z,2008-09-25T14:24:00Z,78
2008-09-25 17:18,2008-09-25T17:18:00Z,2008-09-25T15:42:00Z,96
2008-09-25 18:42,2008-09-25T18:42:00Z,2008-09-25T17:18:00Z,84
2008-09-25 20:18,2008-09-25T20:18:00Z,2008-09-25T18:42:00Z,96
2008-09-25 21:42,2008-09-25T21:42:00Z,2008-09-25T20:18:00Z,84
2008-09-25 23:30,2008-09-25T23:30:00Z,2008-09-25T21:42:00Z,108
2008-09-26 1:00,2008-09-26T01:00:00Z,2008-09-25T23:30:00Z,90
2008-09-26 2:36,2008-09-26T02:36:00Z,2008-09-26T01:00:00Z,96
2008-09-26 4:06,2008-09-26T04:06:00Z,2008-09-26T02:36:00Z,90
2008-09-26 5:36,2008-09-26T05:36:00Z,2008-09-26T04:06:00Z,90
2008-09-26 6:42,2008-09-26T06:42:00Z,2008-09-26T05:36:00Z,66
2008-09-26 8:24,2008-09-26T08:24:00Z,2008-09-26T06:42:00Z,102
2008-09-26 9:54,2008-09-26T09:54:00Z,2008-09-26T08:24:00Z,90
2008-09-26 11:42,2008-09-26T11:42:00Z,2008-09-26T09:54:00Z,108
2008-09-26 13:12,2008-09-26T13:12:00Z,2008-09-26T11:42:00Z,90
2008-09-26 14:42,2008-09-26T14:42:00Z,2008-09-26T13:12:00Z,90
2008-09-26 16:12,2008-09-26T16:12:00Z,2008-09-26T14:42:00Z,90
2008-09-26 17:36,2008-09-26T17:36:00Z,2008-09-26T16:12:00Z,84
2008-09-26 19:06,2008-09-26T19:06:00Z,2008-09-26T17:36:00Z,90
2008-09-26 20:48,2008-09-26T20:48:00Z,2008-09-26T19:06:00Z,102
2008-09-26 22:12,2008-09-26T22:12:00Z,2008-09-26T20:48:00Z,84
2008-09-26 23:54,2008-09-26T23:54:00Z,2008-09-26T22:12:00Z,102
2008-09-27 1:24,2008-09-27T01:24:00Z,2008-09-26T23:54:00Z,90
2008-09-27 3:00,2008-09-27T03:00:00Z,2008-09-27T01:24:00Z,96
2008-09-27 4:30,2008-09-27T04:30:00Z,2008-09-27T03:00:00Z,90
2008-09-27 6:06,2008-09-27T06:06:00Z,2008-09-27T04:30:00Z,96
2008-09-27 7:42,2008-09-27T07:42:00Z,2008-09-27T06:06:00Z,96
2008-09-27 9:06,2008-09-27T09:06:00Z,2008-09-27T07:42:00Z,84
2008-09-27 10:36,2008-09-27T10:36:00Z,2008-09-27T09:06:00Z,90
2008-09-27 12:06,2008-09-27T12:06:00Z,2008-09-27T10:36:00Z,90
2008-09-27 13:36,2008-09-27T13:36:00Z,2008-09-27T12:06:00Z,90
2008-09-27 15:12,2008-09-27T15:12:00Z,2008-09-27T13:36:00Z,96
2008-09-27 16:42,2008-09-27T16:42:00Z,2008-09-27T15:12:00Z,90
2008-09-27 18:12,2008-09-27T18:12:00Z,2008-09-27T16:42:00Z,90
2008-09-27 19:36,2008-09-27T19:36:00Z,2008-09-27T18:12:00Z,84
2008-09-27 20:42,2008-09-27T20:42:00Z,2008-09-27T19:36:00Z,66
2008-09-27 22:24,2008-09-27T22:24:00Z,2008-09-27T20:42:00Z,102
2008-09-27 23:48,2008-09-27T23:48:00Z,2008-09-27T22:24:00Z,84
2008-09-28 1:30,2008-09-28T01:30:00Z,2008-09-27T23:48:00Z,102
2008-09-28 3:00,2008-09-28T03:00:00Z,2008-09-28T01:30:00Z,90
2008-09-28 4:30,2008-09-28T04:30:00Z,2008-09-28T03:00:00Z,90
2008-09-28 6:00,2008-09-28T06:00:00Z,2008-09-28T04:30:00Z,90
2008-09-28 7:30,2008-09-28T07:30:00Z,2008-09-28T06:00:00Z,90
2008-09-28 9:06,2008-09-28T09:06:00Z,2008-09-28T07:30:00Z,96
2008-09-28 10:30,2008-09-28T10:30:00Z,2008-09-28T09:06:00Z,84
2008-09-28 12:00,2008-09-28T12:00:00Z,2008-09-28T10:30:00Z,90
2008-09-28 13:30,2008-09-28T13:30:00Z,2008-09-28T12:00:00Z,90
2008-09-28 15:00,2008-09-28T15:00:00Z,2008-09-28T13:30:00Z,90
2008-09-28 16:36,2008-09-28T16:36:00Z,2008-09-28T15:00:00Z,96
2008-09-28 18:00,2008-09-28T18:00:00Z,2008-09-28T16:36:00Z,84
2008-09-28 19:06,2008-09-28T19:06:00Z,2008-09-28T18:00:00Z,66
2008-09-28 20:30,2008-09-28T20:30:00Z,2008-09-28T19:06:00Z,84
2008-09-28 22:06,2008-09-28T22:06:00Z,2008-09-28T20:30:00Z,96
2008-09-28 23:42,2008-09-28T23:42:00Z,2008-09-28T22:06:00Z,96
2008-09-29 1:06,2008-09-29T01:06:00Z,2008-09-28T23:42:00Z,84
2008-09-29 2:30,2008-09-29T02:30:00Z,2008-09-29T01:06:00Z,84
2008-09-29 4:00,2008-09-29T04:00:00Z,2008-09-29T02:30:00Z,90
2008-09-29 5:30,2008-09-29T05:30:00Z,2008-09-29T04:00:00Z,90
2008-09-29 7:06,2008-09-29T07:06:00Z,2008-09-29T05:30:00Z,96
2008-09-29 8:36,2008-09-29T08:36:00Z,2008-09-29T07:06:00Z,90
2008-09-29 10:06,2008-09-29T10:06:00Z,2008-09-29T08:36:00Z,90
2008-09-29 11:36,2008-09-29T11:36:00Z,2008-09-29T10:06:00Z,90
2008-09-29 12:36,2008-09-29T12:36:00Z,2008-09-29T11:36:00Z,60
2008-09-29 14:12,2008-09-29T14:12:00Z,2008-09-29T12:36:00Z,96
2008-09-29 15:48,2008-09-29T15:48:00Z,2008-09-29T14:12:00Z,96
2008-09-29 17:18,2008-09-29T17:18:00Z,2008-09-29T15:48:00Z,90
2008-09-29 19:00,2008-09-29T19:00:00Z,2008-09-29T17:18:00Z,102
2008-09-29 20:36,2008-09-29T20:36:00Z,2008-09-29T19:00:00Z,96
2008-09-29 22:12,2008-09-29T22:12:00Z,2008-09-29T20:36:00Z,96
2008-09-29 23:42,2008-09-29T23:42:00Z,2008-09-29T22:12:00Z,90
2008-09-30 1:18,2008-09-30T01:18:00Z,2008-09-29T23:42:00Z,96
2008-09-30 2:42,2008-09-30T02:42:00Z,2008-09-30T01:18:00Z,84
2008-09-30 4:18,2008-09-30T04:18:00Z,2008-09-30T02:42:00Z,96
2008-09-30 5:42,2008-09-30T05:42:00Z,2008-09-30T04:18:00Z,84
2008-09-30 7:12,2008-09-30T07:12:00Z,2008-09-30T05:42:00Z,90
2008-09-30 8:48,2008-09-30T08:48:00Z,2008-09-30T07:12:00Z,96
2008-09-30 10:12,2008-09-30T10:12:00Z,2008-09-30T08:48:00Z,84
2008-09-30 11:42,2008-09-30T11:42:00Z,2008-09-30T10:12:00Z,90
2008-09-30 13:18,2008-09-30T13:18:00Z,2008-09-30T11:42:00Z,96
2008-09-30 14:42,2008-09-30T14:42:00Z,2008-09-30T13:18:00Z,84
2008-09-30 16:24,2008-09-30T16:24:00Z,2008-09-30T14:42:00Z,102
2008-09-30 17:42,2008-09-30T17:42:00Z,2008-09-30T16:24:00Z,78
2008-09-30 19:24,2008-09-30T19:24:00Z,2008-09-30T17:42:00Z,102
2008-09-30 21:06,2008-09-30T21:06:00Z,2008-09-30T19:24:00Z,102
2008-09-30 22:42,2008-09-30T22:42:00Z,2008-09-30T21:06:00Z,96
2008-10-01 0:12,2008-10-01T00:12:00Z,2008-09-30T22:42:00Z,90
2008-10-01 2:00,2008-10-01T02:00:00Z,2008-10-01T00:12:00Z,108
2008-10-01 3:30,2008-10-01T03:30:00Z,2008-10-01T02:00:00Z,90
2008-10-01 5:00,2008-10-01T05:00:00Z,2008-10-01T03:30:00Z,90
2008-10-01 6:06,2008-10-01T06:06:00Z,2008-10-01T05:00:00Z,66
2008-10-01 7:42,2008-10-01T07:42:00Z,2008-10-01T06:06:00Z,96
2008-10-01 9:24,2008-10-01T09:24:00Z,2008-10-01T07:42:00Z,102
2008-10-01 10:54,2008-10-01T10:54:00Z,2008-10-01T09:24:00Z,90
2008-10-01 12:24,2008-10-01T12:24:00Z,2008-10-01T10:54:00Z,90
2008-10-01 13:48,2008-10-01T13:48:00Z,2008-10-01T12:24:00Z,84
2008-10-01 15:18,2008-10-01T15:18:00Z,2008-10-01T13:48:00Z,90
2008-10-01 16:48,2008-10-01T16:48:00Z,2008-10-01T15:18:00Z,90
2008-10-01 18:24,2008-10-01T18:24:00Z,2008-10-01T16:48:00Z,96
2008-10-01 19:48,2008-10-01T19:48:00Z,2008-10-01T18:24:00Z,84
2008-10-01 21:24,2008-10-01T21:24:00Z,2008-10-01T19:48:00Z,96
2008-10-01 23:00,2008-10-01T23:00:00Z,2008-10-01T21:24:00Z,96
2008-10-02 0:30,2008-10-02T00:30:00Z,2008-10-01T23:00:00Z,90
2008-10-02 2:00,2008-10-02T02:00:00Z,2008-10-02T00:30:00Z,90
2008-10-02 3:30,2008-10-02T03:30:00Z,2008-10-02T02:00:00Z,90
2008-10-02 5:00,2008-10-02T05:00:00Z,2008-10-02T03:30:00Z,90
2008-10-02 6:30,2008-10-02T06:30:00Z,2008-10-02T05:00:00Z,90
2008-10-02 8:06,2008-10-02T08:06:00Z,2008-10-02T06:30:00Z,96
2008-10-02 9:24,2008-10-02T09:24:00Z,2008-10-02T08:06:00Z,78
2008-10-02 11:00,2008-10-02T11:00:00Z,2008-10-02T09:24:00Z,96
2008-10-02 12:30,2008-10-02T12:30:00Z,2008-10-02T11:00:00Z,90
